Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,Fingerprint,MW,LogP,TPSA,HBD,HBA,scaffold
"1,3,5-Trimethylbenzene ",-3.375,1,120.19499999999998,0,1,0,0.0,-3.4,Cc1cc(C)cc(C)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1B60>,120.19499999999998,2.611860000000001,0.0,0.0,0.0,c1ccccc1
dioctyl phthalate,-7.148,1,390.5640000000004,0,1,16,52.60000000000001,-5.115,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A19A0>,390.56400000000036,6.721200000000008,52.60000000000001,0.0,4.0,c1ccccc1
1-Pentadecanol,-4.586,1,228.41999999999996,1,0,13,20.23,-6.35,CCCCCCCCCCCCCCCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A17E0>,228.41999999999993,5.069900000000006,20.23,1.0,1.0,
"2,2',6,6'-PCB",-5.915,1,291.992,0,2,1,0.0,-7.39,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1620>,291.99199999999996,5.967200000000002,0.0,0.0,0.0,c1ccc(-c2ccccc2)cc1
"5,5-Dimethylbarbituric acid",-0.556,1,156.141,2,1,0,75.27000000000001,-1.742,O=C1NC(=O)NC(=O)C1(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1460>,156.141,-0.6214000000000004,75.27000000000001,2.0,3.0,O=C1CC(=O)NC(=O)N1
2-Iodopropane,-2.486,1,169.993,0,0,0,0.0,-2.09,CC(C)I,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A12A0>,169.993,1.8298,0.0,0.0,0.0,
"1,2-Dinitrobenzene",-2.281,1,168.10799999999995,0,1,2,86.28,-3.1,O=N(=O)c1ccccc1N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A10E0>,168.10799999999995,1.503,86.28,0.0,4.0,c1ccccc1
3-Methyl-2-butanone,-0.912,1,86.13399999999999,0,0,1,17.07,-0.12,CC(C)C(=O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0F20>,86.13399999999999,1.2314,17.07,0.0,1.0,
Hexadecane,-6.159,1,226.44799999999992,0,0,13,0.0,-8.4,CCCCCCCCCCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0D60>,226.44799999999992,6.487600000000007,0.0,0.0,0.0,
"1,8-Cineole",-2.579,1,154.253,0,3,0,9.23,-1.74,CC12CCC(CC1)C(C)(C)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0BA0>,154.253,2.7441000000000013,9.23,0.0,1.0,C1CC2CCC1CO2
Tricyclazole,-2.8680000000000003,1,189.243,0,3,0,30.19,-2.07,Cc2cccc3sc1nncn1c23 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A09E0>,189.24300000000002,2.25242,30.19,0.0,3.0,c1ccc2c(c1)sc1nncn12
2-Octanone,-1.909,1,128.21499999999995,0,0,5,17.07,-2.05,CCCCCCC(=O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0820>,128.21499999999997,2.5458000000000007,17.07,0.0,1.0,
Methyl nonanoate,-2.962,1,172.268,0,0,7,26.3,-3.38,CCCCCCCCC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0040>,172.268,2.910000000000001,26.3,0.0,2.0,
"1,4-Difluorobenzene",-2.636,1,114.094,0,1,0,0.0,-1.97,Fc1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0200>,114.094,1.9647999999999999,0.0,0.0,0.0,c1ccccc1
Thalidomide,-1.944,1,258.233,1,3,1,83.55000000000001,-2.676,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A03C0>,258.233,0.08779999999999949,83.55000000000001,1.0,4.0,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
Trifluralin,-5.205,1,335.28200000000004,0,1,7,89.51999999999998,-5.68,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0580>,335.28200000000004,4.148200000000004,89.51999999999998,0.0,5.0,c1ccccc1
Ethanol,0.02,1,46.069,1,0,0,20.23,1.1,CCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0740>,46.069,-0.0014000000000000123,20.23,1.0,1.0,
Cyclopentyl-5-spirobarbituric acid,-0.966,1,182.179,2,2,0,75.27,-2.349,O=C2NC(=O)C1(CCCC1)C(=O)N2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0900>,182.179,-0.08720000000000011,75.27,2.0,3.0,O=C1NC(=O)C2(CCCC2)C(=O)N1
Carbetamide,-2.29,1,236.271,2,1,4,67.42999999999999,-1.83,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0AC0>,236.271,1.7597,67.42999999999999,2.0,3.0,c1ccccc1
phenothrin,-6.763,1,350.4580000000001,0,3,6,35.53,-5.24,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0C80>,350.4580000000001,5.760500000000005,35.53,0.0,3.0,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1
Cycluron,-2.629,1,198.30999999999992,1,1,1,32.34,-2.218,CN(C)C(=O)NC1CCCCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A0E40>,198.30999999999992,2.3705,32.34,1.0,1.0,C1CCCCCCC1
Mirex,-6.155,1,545.5460000000002,0,6,0,0.0,-6.8,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1000>,545.5460000000002,6.222999999999999,0.0,0.0,0.0,C1C2C3C4CC5C3C1C5C24
1-Bromooctane,-3.721,1,193.128,0,0,6,0.0,-5.06,CCCCCCCCBr,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A11C0>,193.128,3.741800000000003,0.0,0.0,0.0,
Benomyl,-2.902,1,290.323,2,2,4,85.25,-4.883,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1380>,290.323,2.572400000000001,85.25,2.0,4.0,c1ccc2[nH]cnc2c1
aminopyrine,-2.129,1,231.299,0,2,2,30.17,-0.364,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1540>,231.299,1.55042,30.17,0.0,2.0,O=c1cc[nH]n1-c1ccccc1
3-Pentanol,-0.97,1,88.15,1,0,2,20.23,-0.24,CCC(O)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1700>,88.15,1.1673,20.23,1.0,1.0,
p-Nitrotoluene,-2.64,1,137.138,0,1,1,43.14,-2.49,Cc1ccc(cc1)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A18C0>,137.138,1.90322,43.14,0.0,2.0,c1ccccc1
4-Methylpentanol,-1.381,1,102.177,1,0,3,20.23,-1.14,CC(C)CCCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1A80>,102.17699999999999,1.4149,20.23,1.0,1.0,
Norethisterone,-2.669,1,314.42500000000007,2,4,0,57.53,-4.57,CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1C40>,314.42500000000007,2.607400000000001,57.53,2.0,3.0,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
bromopropylate,-5.832999999999999,1,428.12000000000006,1,2,4,46.53,-4.93,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1E00>,428.12000000000006,4.3991000000000025,46.53,1.0,3.0,c1ccc(Cc2ccccc2)cc1
Pyrazon,-2.603,1,221.647,1,2,1,60.91,-2.878,Nc2cnn(c1ccccc1)c(=O)c2Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A1FC0>,221.647,1.4681,60.91,1.0,3.0,O=c1cccnn1-c1ccccc1
2-Methylbutan-2-ol,-0.954,1,88.14999999999998,1,0,1,20.23,0.15,CCC(C)(C)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A2180>,88.14999999999998,1.1673,20.23,1.0,1.0,
p-Cresol,-2.313,1,108.14,1,1,0,20.23,-0.73,Cc1ccc(O)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A2340>,108.13999999999999,1.7006199999999998,20.23,1.0,1.0,c1ccccc1
Ethyl formate,-0.402,1,74.07900000000001,0,0,2,26.3,0.15,CCOC=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A2500>,74.07900000000001,0.17930000000000001,26.3,0.0,2.0,
"N,N-Dimethylaniline",-2.542,1,121.18299999999996,0,1,1,3.24,-1.92,CN(C)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A26C0>,121.18299999999995,1.7526,3.24,0.0,1.0,c1ccccc1
Decalin,-3.715,2,138.254,0,2,0,0.0,-5.19,C1CCC2CCCCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A2880>,138.254,3.3668000000000022,0.0,0.0,0.0,C1CCC2CCCCC2C1
Butanethiol ,-1.676,1,90.191,1,0,2,0.0,-2.18,CCCCS,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4ABF40>,90.19099999999999,1.7163,0.0,1.0,1.0,
Benzo(e)pyrene,-6.007000000000001,2,252.316,0,5,0,0.0,-7.8,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4ABE60>,252.31599999999997,5.737200000000003,0.0,0.0,0.0,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31
Tetrachloroethylene,-3.063,1,165.834,0,0,0,0.0,-2.54,ClC(=C(Cl)Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4ABD80>,165.834,3.0682,0.0,0.0,0.0,
3-Pentanone,-0.912,1,86.134,0,0,2,17.07,-0.28,CCC(=O)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4ABCA0>,86.134,1.3755,17.07,0.0,1.0,
Acrylonitrile,-0.354,1,53.06399999999999,0,0,0,23.79,0.15,C=CC#N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4ABBC0>,53.06399999999999,0.6959799999999999,23.79,0.0,1.0,
Flumethasone,-3.539,1,410.4570000000002,3,4,2,94.83,-5.613,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4ABAE0>,410.4570000000002,1.8436999999999997,94.83,3.0,5.0,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21
2-Hexanone,-1.2,1,100.161,0,0,3,17.07,-0.8,CCCCC(=O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4ABA00>,100.16099999999999,1.7656,17.07,0.0,1.0,
Terbumeton,-3.505,1,225.296,2,1,4,71.96000000000001,-3.239,CCNc1nc(NC(C)(C)C)nc(OC)n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB920>,225.296,1.5223999999999998,71.96000000000001,2.0,6.0,c1ncncn1
3-Methylheptane,-3.3080000000000003,1,114.232,0,0,4,0.0,-5.16,CCCCC(C)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB7D0>,114.23199999999999,3.2227000000000023,0.0,0.0,0.0,
"1,2-Dibromoethane",-2.102,1,187.862,0,0,1,0.0,-1.68,BrCCBr,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB6F0>,187.862,1.7762,0.0,0.0,0.0,
Isoprocarb,-2.734,1,193.246,1,1,2,38.33,-2.863,CNC(=O)Oc1ccccc1C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB610>,193.24599999999998,2.528200000000001,38.33,1.0,2.0,c1ccccc1
Niridazole,-1.948,1,214.206,1,2,2,88.37,-3.22,O=C1NCCN1c2ncc(s2)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB530>,214.20600000000002,0.5808999999999999,88.37,1.0,5.0,O=C1NCCN1c1nccs1
Benzo(a)fluorene,-5.189,2,216.283,0,4,0,0.0,-6.68,C1c2ccccc2c3ccc4ccccc4c13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB450>,216.283,4.411000000000003,0.0,0.0,0.0,c1ccc2c(c1)Cc1c-2ccc2ccccc12
2-Chloroanisole,-2.912,1,142.58499999999998,0,1,1,9.23,-2.46,COc1ccccc1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB370>,142.58499999999998,2.3486000000000002,9.23,0.0,1.0,c1ccccc1
Bromophos,-5.604,1,366.0,0,1,4,27.69,-6.09,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB290>,366.0,4.652000000000002,27.69,0.0,4.0,c1ccccc1
Quinonamid,-3.988,1,332.57000000000005,1,2,3,63.24,-5.03,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB1B0>,332.57000000000005,2.8260000000000005,63.24,1.0,3.0,O=C1C=CC(=O)c2ccccc21
"P,P'-DDD",-6.007999999999999,1,320.04600000000005,0,2,3,0.0,-7.2,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AB0D0>,320.04600000000005,5.929000000000003,0.0,0.0,0.0,c1ccc(Cc2ccccc2)cc1
Methyl acrylate,-0.878,1,86.09,0,0,1,26.3,-0.22,COC(=O)C=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AAFF0>,86.09,0.34539999999999993,26.3,0.0,2.0,
Chloroxuron,-4.477,1,290.75,1,2,3,41.57000000000001,-4.89,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AAF10>,290.75,4.225800000000003,41.57000000000001,1.0,2.0,c1ccc(Oc2ccccc2)cc1
Azobenzene,-4.034,2,182.226,0,2,2,24.72,-4.45,N(=Nc1ccccc1)c2ccccc2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AAE30>,182.226,4.102000000000002,24.72,0.0,2.0,c1ccc(N=Nc2ccccc2)cc1
4-Isopropyltoluene,-3.617,1,134.22199999999998,0,1,1,0.0,-3.77,CC(C)c1ccc(C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AAD50>,134.22199999999998,3.118420000000002,0.0,0.0,0.0,c1ccccc1
"2,6-Dichlorophenol",-3.012,1,163.003,1,1,0,20.23,-1.79,Oc1c(Cl)cccc1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AAC70>,163.003,2.699,20.23,1.0,1.0,c1ccccc1
Sucrose,0.31,1,342.297,8,2,5,189.53,0.79,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AAB90>,342.297,-5.395599999999993,189.52999999999997,8.0,11.0,C1CCC(OC2CCCO2)OC1
d-inositol,-0.887,1,180.156,6,1,0,121.38,0.35,OC1C(O)C(O)C(O)C(O)C1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AAAB0>,180.156,-3.8346000000000005,121.38000000000001,6.0,6.0,C1CCCCC1
Dyphylline,-0.847,1,254.24599999999995,2,2,3,102.28,-0.17,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA9D0>,254.24599999999995,-2.2130999999999985,102.28,2.0,5.0,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
Chloramphenicol,-2.613,1,323.13200000000006,3,1,6,112.70000000000002,-2.111,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA8F0>,323.13200000000006,0.909,112.70000000000002,3.0,5.0,c1ccccc1
3-Ethyl-3-pentanol,-1.663,1,116.204,1,0,3,20.23,-0.85,CCC(O)(CC)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA810>,116.204,1.9475,20.23,1.0,1.0,
Epitostanol,-4.545,1,306.51500000000004,1,5,0,20.23,-5.41,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA730>,306.51500000000004,4.483900000000005,20.23,1.0,2.0,C1CC2CCC3C4CC5SC5CC4CCC3C2C1
"1,2-Dibromobenzene",-4.172,1,235.906,0,1,0,0.0,-3.5,Brc1ccccc1Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA650>,235.90599999999998,3.2116000000000007,0.0,0.0,0.0,c1ccccc1
"2,4,6-Trichlorophenol",-3.648,1,197.448,1,1,0,20.23,-2.34,Oc1c(Cl)cc(Cl)cc1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA570>,197.44799999999998,3.3523999999999994,20.23,1.0,1.0,c1ccccc1
oryzalin,-3.784,1,346.3650000000001,1,1,8,149.67999999999998,-5.16,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA490>,346.3650000000001,1.7768000000000002,149.67999999999998,1.0,7.0,c1ccccc1
RTI 20,-3.663,1,255.292,0,3,2,20.31,-4.799,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA3B0>,255.29199999999997,3.2071000000000023,20.310000000000002,0.0,1.0,O=C1Nc2ccccc2Cc2ccccc21
"2,4-Dimethyl-3-pentanone",-1.7519999999999998,1,114.18799999999996,0,0,2,17.07,-1.3,CC(C)C(=O)C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA2D0>,114.18799999999997,1.8675,17.07,0.0,1.0,
5-(3-Methyl-2-butenyl)-5-isoPrbarbital,-2.465,1,238.287,2,1,3,75.27000000000001,-2.593,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA1F0>,238.28699999999998,1.3510999999999993,75.27000000000001,2.0,3.0,O=C1CC(=O)NC(=O)N1
gentisin,-1.2919999999999998,1,262.261,2,3,1,75.99000000000001,-2.943,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA110>,262.261,1.5528,75.99000000000001,2.0,5.0,O=C1C2C=CC=CC2OC2C=CC=CC12
Caffeine,-1.4980000000000002,1,194.194,0,2,0,61.82,-0.8759999999999999,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4AA030>,194.19399999999996,-1.0293,61.82,0.0,3.0,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
Spironolactone,-3.842,1,416.58300000000025,0,5,1,60.44,-4.173,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9F50>,416.58300000000025,4.852300000000005,60.44,0.0,5.0,O=C1C=C2CCC3C(CCC4C3CCC43CCC(=O)O3)C2CC1
"3,4-Dimethylphenol",-2.6210000000000004,1,122.167,1,1,0,20.23,-1.38,Cc1ccc(O)cc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9E70>,122.16699999999999,2.0090399999999997,20.23,1.0,1.0,c1ccccc1
Diphenyl ether ,-4.254,2,170.211,0,2,2,9.23,-3.96,O(c1ccccc1)c2ccccc2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9D90>,170.211,3.478900000000002,9.23,0.0,1.0,c1ccc(Oc2ccccc2)cc1
"2,2',4,4',5,5'-PCB",-7.343,1,360.88200000000006,0,2,1,0.0,-8.56,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9CB0>,360.88200000000006,7.274000000000001,0.0,0.0,0.0,c1ccc(-c2ccccc2)cc1
nicotinamide,-0.964,1,122.12699999999997,1,1,1,55.98,0.61,NC(=O)c1cccnc1 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9BD0>,122.12699999999997,0.18050000000000016,55.980000000000004,1.0,2.0,c1ccncc1
Thiophenol ,-2.758,1,110.18099999999995,1,1,0,0.0,-2.12,Sc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9AF0>,110.18099999999997,1.9752999999999996,0.0,1.0,1.0,c1ccccc1
XMC,-2.688,1,179.219,1,1,1,38.33,-2.5810000000000004,CNC(=O)Oc1cc(C)cc(C)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9A10>,179.219,2.02164,38.33,1.0,2.0,c1ccccc1
Chlordane,-6.039,1,409.7819999999999,0,3,0,0.0,-6.86,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9930>,409.7819999999999,5.682800000000001,0.0,0.0,0.0,C1=CC2CC1C1CCCC21
Dimethyldisulfide,-1.524,1,94.204,0,0,1,0.0,-1.44,CSSC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9850>,94.20400000000001,1.6274,0.0,0.0,2.0,
Benzamide,-1.501,1,121.13899999999995,1,1,1,43.09,-0.96,NC(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9770>,121.13899999999995,0.7855000000000001,43.09,1.0,1.0,c1ccccc1
o-Chlorobromobenzene,-3.84,1,191.455,0,1,0,0.0,-3.19,Clc1ccccc1Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9690>,191.45499999999998,3.1025,0.0,0.0,0.0,c1ccccc1
Monotropitoside,-1.493,1,446.405,6,3,6,184.6,-0.742,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A95B0>,446.40500000000003,-2.884799999999998,184.6,6.0,12.0,c1ccc(OC2CCCC(COC3CCCCO3)O2)cc1
3-Heptanol ,-1.6780000000000002,1,116.20399999999998,1,0,4,20.23,-1.47,CCCCC(O)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A94D0>,116.20399999999998,1.9475,20.23,1.0,1.0,
RTI 15,-3.891,1,268.32,1,3,1,58.120000000000005,-4.553999999999999,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A93F0>,268.32,2.817140000000001,58.120000000000005,1.0,4.0,O=C1Nc2cccnc2Nc2ncccc21
"3,5-Dichlorophenol",-3.428,1,163.003,1,1,0,20.23,-1.34,Oc1cc(Cl)cc(Cl)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9310>,163.003,2.699,20.23,1.0,1.0,c1ccccc1
1-Methylphenanthrene,-4.87,1,192.261,0,3,0,0.0,-5.85,Cc1cccc2c1ccc3ccccc32,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9230>,192.261,4.301420000000003,0.0,0.0,0.0,c1ccc2c(c1)ccc1ccccc12
2-Ethyl-1-hexanol,-2.089,1,130.231,1,0,5,20.23,-2.11,CCCCC(CC)CO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9150>,130.231,2.1951000000000005,20.23,1.0,1.0,
Diallate,-3.827,1,270.225,0,0,4,20.31,-4.2860000000000005,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A9070>,270.225,4.277400000000004,20.310000000000002,0.0,2.0,
Toluene ,-2.713,1,92.141,0,1,0,0.0,-2.21,Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A8F90>,92.14099999999999,1.99502,0.0,0.0,0.0,c1ccccc1
Nitrapyrin,-3.833,1,230.909,0,1,0,12.89,-3.76,Clc1cccc(n1)C(Cl)(Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A8EB0>,230.909,3.5617,12.89,0.0,1.0,c1ccncc1
Cycloheptene,-2.599,2,96.173,0,1,0,0.0,-3.18,C1CCC=CCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A8DD0>,96.173,2.5067000000000004,0.0,0.0,0.0,C1=CCCCCC1
Thiram,-2.444,1,240.444,0,0,0,6.48,-3.9,CN(C)C(=S)SSC(=S)N(C)C ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A8CF0>,240.44400000000002,2.0608,6.48,0.0,4.0,
Griseofulvin,-3.3280000000000003,1,352.7700000000001,0,3,3,71.06,-3.2460000000000004,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4A8C10>,352.7700000000001,2.8103000000000007,71.06,0.0,6.0,O=C1C=CC2(CC1)Oc1ccccc1C2=O
